"Latest: Time (s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Acceleration (m/s²)"
6.22,0.0167414615775,6.22,-0.737529684777
6.24,-0.711004570169,6.24,-0.737529684777
6.26,-0.515072946237,6.26,-0.429637132884
6.28,-0.543063178227,6.28,-0.233705508952
6.3,-0.990906890071,6.3,0.0461968109499
6.32,-1.94257477774,6.32,-0.261695740943
6.34,-1.29879944196,6.34,-0.00978365303054
6.36,-1.38277013793,6.36,-0.149734812982
6.38,-1.55071152988,6.38,0.410069826823
6.4,-1.66267245784,6.4,0.298108898862
6.42,-1.99855524172,6.42,0.410069826823
6.44,-1.74664315381,6.44,0.633991682745
6.46,-2.16649663366,6.46,0.661981914735
6.48,-1.91458454575,6.48,1.02585493061
6.5,-2.27845756162,6.5,0.857913538667
6.52,-2.55835988152,6.52,1.0538451626
6.54,-2.36242825759,6.54,1.38972794648
6.56,-1.99855524172,6.56,1.3337474825
6.58,-2.22247709764,6.58,1.19379632255
6.6,-1.94257477774,6.6,1.6136498024
6.62,-2.50237941754,6.62,1.86556189032
6.64,-2.39041848958,6.64,1.75360096235
6.66,-2.30644779361,6.66,1.83757165832
6.68,-2.3344380256,6.68,1.72561073036
6.7,-2.30644779361,6.7,1.97752281828
6.72,-2.19448686565,6.72,1.86556189032
6.74,-2.30644779361,6.74,2.00551305027
6.76,-1.74664315381,6.76,2.00551305027
6.78,-2.30644779361,6.78,2.03350328226
6.8,-1.83061384978,6.8,2.08948374624
6.82,-1.97056500973,6.82,2.08948374624
6.84,-2.13850640167,6.84,2.06149351425
6.86,-2.0545357057,6.86,1.97752281828
6.88,-1.29879944196,6.88,1.94953258629
6.9,-1.57870176187,6.9,1.9215423543
6.92,-0.87894596211,6.92,2.22943490619
6.94,-1.07487758604,6.94,1.52967910643
6.96,-1.49473106589,6.96,1.64164003439
6.98,-1.15884828201,6.98,1.47369864245
7,-0.655024106188,7,1.44570841046
7.02,-0.599043642208,7.02,1.36173771449
7.04,-0.962916658081,7.04,1.3337474825
7.06,-0.179190162354,7.06,1.52967910643
7.08,-0.347131554295,7.08,0.941884234637
7.1,0.26865354949,7.1,0.941884234637
7.12,-0.123209698374,7.12,1.19379632255
7.14,-0.655024106188,7.14,0.689972146725
7.16,0.492575405411,7.16,0.633991682745
7.18,0.100712157548,7.18,0.438060058813
7.2,0.940419117255,7.2,0.438060058813
7.22,0.996399581236,7.22,0.354089362842
7.24,1.16434097318,7.24,0.0741870429402
7.26,0.968409349245,7.26,-0.121744580991
