"Latest: Time (s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Acceleration (m/s²)"
8.38,1.58419445303,8.38,1.16580609056
8.4,1.13635074119,8.4,1.3337474825
8.42,0.744487493324,8.42,1.24977678653
8.44,0.772477725314,8.44,1.10982562658
8.46,0.688507029343,8.46,1.50168887444
8.48,0.380614477451,8.48,1.50168887444
8.5,0.408604709441,8.5,1.66963026638
8.52,0.0167414615775,8.52,1.6136498024
8.54,-0.347131554295,8.54,1.75360096235
8.56,-0.459092482256,8.56,1.6136498024
8.58,-0.459092482256,8.58,1.72561073036
8.6,-0.459092482256,8.6,1.9215423543
8.62,-0.347131554295,8.62,1.89355212231
8.64,-0.403112018276,8.64,1.89355212231
8.66,-0.655024106188,8.66,1.83757165832
8.68,-0.822965498129,8.68,1.83757165832
8.7,-1.27080920997,8.7,1.80958142633
8.72,-1.29879944196,8.72,1.80958142633
8.74,-1.38277013793,8.74,1.80958142633
8.76,-1.52272129789,8.76,1.75360096235
8.78,-1.63468222585,8.78,1.78159119434
8.8,-1.97056500973,8.8,1.64164003439
8.82,-1.85860408177,8.82,1.72561073036
8.84,-2.11051616968,8.84,1.52967910643
8.86,-1.80262361779,8.86,1.30575725051
8.88,-2.13850640167,8.88,1.36173771449
8.9,-1.99855524172,8.9,1.16580609056
8.92,-2.02654547371,8.92,1.27776701852
8.94,-2.64233057749,8.94,1.0538451626
8.96,-2.0545357057,8.96,0.745952610706
8.98,-2.22247709764,8.98,0.941884234637
9,-2.3344380256,9,0.550020986774
9.02,-2.30644779361,9.02,0.606001450755
9.04,-2.36242825759,9.04,0.438060058813
9.06,-2.25046732963,9.06,0.494040522794
9.08,-1.94257477774,9.08,0.10217727493
9.1,-2.30644779361,9.1,0.0461968109499
9.12,-2.30644779361,9.12,-0.0937543490012
9.14,-2.25046732963,9.14,-0.0937543490012
9.16,-1.88659431376,9.16,-0.513607828855
9.18,-2.16649663366,9.18,-0.513607828855
9.2,-1.66267245784,9.2,-0.541598060845
9.22,-1.66267245784,9.22,-0.709539452786
9.24,-1.99855524172,9.24,-0.653558988806
9.26,-2.11051616968,9.26,-0.821500380747
9.28,-1.97056500973,9.28,-0.877480844728
9.3,-0.822965498129,9.3,-0.905471076718
9.32,-1.01889712206,9.32,-1.04542223667
9.34,-1.55071152988,9.34,-1.21336362861
